Angle_deg,RET_eV,Displaced,DamageEnergy_eV,Cumulative_Damage_eV,LargeAngle
0.0152185,8.114818190124591,False,0.0,3356051333.980874,False
0.00854458,2.558094235749018,False,0.0,3356051333.980874,False
0.0106464,3.9713727950893714,False,0.0,3356051333.980874,False
0.0929645,302.8093491197362,True,302.8093491197362,3356051636.790223,False
0.0137253,6.600529688941362,False,0.0,3356051636.790223,False
0.0601093,126.59553847155394,True,126.59553847155394,3356051763.3857617,False
0.0566052,112.26586383471252,True,112.26586383471252,3356051875.6516256,False
0.0542372,103.06936224325946,True,103.06936224325946,3356051978.720988,False
0.0528305,97.79226621769723,True,97.79226621769723,3356052076.513254,False
0.106171,394.9542493903835,True,394.9542493903835,3356052471.4675035,False
0.0573608,115.28305121505547,True,115.28305121505547,3356052586.7505546,False
0.0252997,22.426723832323955,True,22.426723832323955,3356052609.1772785,False
0.119009,496.24318445590933,True,496.24318445590933,3356053105.420463,False
0.0322188,36.370880062779065,True,36.370880062779065,3356053141.791343,False
0.0115981,4.71312323790954,False,0.0,3356053141.791343,False
0.0067425,1.5928578092968795,False,0.0,3356053141.791343,False
0.043481,66.24210516725637,True,66.24210516725637,3356053208.033448,False
0.0534601,100.13700580025763,True,100.13700580025763,3356053308.170454,False
0.00335135,0.3935271235689095,False,0.0,3356053308.170454,False
0.0860694,259.5568940369283,True,259.5568940369283,3356053567.727348,False
0.00985302,3.4015262509065898,False,0.0,3356053567.727348,False
0.123105,530.9899694458786,True,530.9899694458786,3356054098.717317,False
0.0768917,207.1543034493805,True,207.1543034493805,3356054305.8716207,False
0.0491999,84.8132123638221,True,84.8132123638221,3356054390.684833,False
0.0260712,23.815359095705688,True,23.815359095705688,3356054414.500192,False
0.108023,408.85323579040437,True,408.85323579040437,3356054823.353428,False
0.0732579,188.03728430216609,True,188.03728430216609,3356055011.3907123,False
0.017695,10.97074775925974,False,0.0,3356055011.3907123,False
0.0449675,70.84881058778171,True,70.84881058778171,3356055082.239523,False
0.00203815,0.14554838328956743,False,0.0,3356055082.239523,False
49.9034,81877562.16295582,True,81877562.16295582,3437932644.4024787,True
20.2362,14199523.146131344,True,14199523.146131344,3452132167.54861,True
16.8251,9847529.94998431,True,9847529.94998431,3461979697.4985943,True
29.7109,30242180.30299099,True,30242180.30299099,3492221877.801585,True
46.9784,73090861.41193438,True,73090861.41193438,3565312739.2135196,True
17.9525,11200281.981046712,True,11200281.981046712,3576513021.1945662,True
50.231,82886145.75019744,True,82886145.75019744,3659399166.9447637,True
62.4941,123800333.51322106,True,123800333.51322106,3783199500.457985,True
81.3731,195537257.48607102,True,195537257.48607102,3978736757.944056,True
18.2237,11538354.01540257,True,11538354.01540257,3990275111.959459,True
52.943,91417244.55828115,True,91417244.55828115,4081692356.51774,True
60.102,115376701.39290245,True,115376701.39290245,4197069057.910642,True
100.368,271444625.5315366,True,271444625.5315366,4468513683.442179,True
0.0,0.0,False,0.0,4468513683.442179,False
0.102539,368.3945009649276,True,368.3945009649276,4468514051.836679,False
0.0384864,51.89788526498147,True,51.89788526498147,4468514103.734565,False
0.0643714,145.18473722389317,True,145.18473722389317,4468514248.919302,False
0.190916,1277.0836673397025,True,1277.0836673397025,4468515526.00297,False
0.353441,4376.9095986629045,True,4376.9095986629045,4468519902.912568,False
0.0686138,164.95215434589613,True,164.95215434589613,4468520067.864722,False
0.00514881,0.9288569411678089,False,0.0,4468520067.864722,False
0.115387,466.4968512444057,True,466.4968512444057,4468520534.361573,False
0.0166883,9.757965827965347,False,0.0,4468520534.361573,False
0.0882168,272.67016036147993,True,272.67016036147993,4468520807.0317335,False
0.0031345,0.3442481757971126,False,0.0,4468520807.0317335,False
0.036969,47.8862127467949,True,47.8862127467949,4468520854.917946,False
0.0171503,10.305724743834636,False,0.0,4468520854.917946,False
0.0538297,101.52639984846674,True,101.52639984846674,4468520956.444345,False
0.0389278,53.09514403028094,True,53.09514403028094,4468521009.53949,False
0.0821977,236.73057664948922,True,236.73057664948922,4468521246.270066,False
0.048501,82.42073051515246,True,82.42073051515246,4468521328.690797,False
0.0298642,31.24905297511006,True,31.24905297511006,4468521359.93985,False
0.0102156,3.656477093370539,False,0.0,4468521359.93985,False
0.072431,183.8162931821657,True,183.8162931821657,4468521543.756143,False
0.015325,8.228791589991244,False,0.0,4468521543.756143,False
0.0206209,14.898766953104086,False,0.0,4468521543.756143,False
0.0568902,113.3991984358361,True,113.3991984358361,4468521657.155341,False
0.34519,4174.939606752687,True,4174.939606752687,4468525832.094948,False
1.81238,115079.35225231037,True,115079.35225231037,4468640911.4472,False
