Energy_keV,Angle_deg
86.197,0.0167223
47.8405,14.7671
55.2714,13.7777
0.745035,0.42533
1033.94,0.0321567
1166.7,0.0473756
655.988,0.05039
626.067,0.0524715
799.642,0.115748
1026.96,0.0743019
742.006,0.0726052
623.364,0.0495516
919.178,0.0276132
687.589,0.048276
828.329,0.0694233
771.057,0.0787034
944.474,0.0488352
660.656,0.0356571
718.302,0.119434
698.64,0.029252
671.367,0.0263789
782.839,0.019809
791.645,0.0427902
295.293,0.0473261
1023.11,0.0562473
133.949,52.8285
85.8453,39.3999
662.24,0
711.395,0.0220783
617.559,0.0282125
798.229,0.0685798
730.422,0.0690433
821.652,0.0553297
798.611,0.0504176
696.288,0.0135037
781.778,0.0200763
812.345,0.200434
691.681,0.0671891
898.578,0.0729787
943.019,0.0479254
1235.98,0.0256914
706.126,0.0529291
712.425,0.12132
768.664,0.0163488
657.478,0.0664448
917.686,0.043912
1296.04,0.0213374
673.405,0.0433473
950.558,0.0595411
1360.87,0.118377
1036.88,0.0688274
749.6,0.0777728
178.173,0.0434227
103.095,16.5073
53.6633,3.21892
32.7461,15.816
19.8843,8.2538
893.851,0.0886428
666.893,0.061923
997.849,0.244739
769.035,0.0248362
35.0734,0.0101368
46.1558,12.295
5.39989,12.3939
690.957,0.0414429
682.148,0.0705822
810.027,0.0418415
664.65,0.065306
953.773,0.0837588
679.307,0.0591501
733.72,0.085082
678.818,0.0163949
721.928,0.0487704
939.016,0.0123252
687.686,0.139866
1036.5,0.117636
687.93,0.0303851
1511.3,0.0356919
883.453,0.0666655
696.1,0.0586309
659.704,0.0127497
877.407,0.0361537
1024.75,0.0762275
819.436,0.0194663
705.807,0.0725904
685.846,0.0278245
651.528,0.0457409
781.978,0.0529242
1319.42,0.0829098
710.663,0.0293797
865.018,0.0736156
856.592,0.0292041
1044.96,0.0418056
1260.83,0.0566256
762.846,0.0327269
851.775,0.0294562
1646.28,0.0504254
986.519,0.130037
884.272,0.103049
757.518,0.0128794
744.054,0.0680282
760.855,0.115458
795.334,0.0700252
708.034,0.0896519
906.693,0.128759
678.42,0.0281746
779.463,0.0415173
753.905,0.0428619
699.73,0.046426
880.235,0.0468934
711.091,0.0338817
717.8,0.0551385
821.407,0.0189099
763.145,0.0394656
788.172,0.0502993
820.955,0.0384851
697.919,0.0387205
844.026,0.0867909
838.259,0.0725612
860.163,0.03041
721.21,0.0773173
806.169,0.0702405
842.907,0.0499983
817.773,0.0313675
796.866,0.0336358
658.778,0.0781922
899.433,0.055467
970.845,0.0703552
1011.67,0.0471075
125.646,0.0572176
609.592,0.0624521
125.015,27.6747
82.6265,50.392
164.722,28.8706
